"","Spanish","French","German","Italian","Polish","Chinese","Filipino, Tagalog","Japanese","Greek","American Indian (all)","Portuguese","Korean","Other or not reported","Hindi and related","Yiddish, Jewish","Arabic","Vietnamese","Czech","Serbo-Croatian, Yugoslavian, Slavonian","Magyar, Hungarian","Russian","Dutch","Norwegian","Persian, Iranian, Farsi","Slovak","Armenian","Swedish","Hebrew, Israeli","Thai, Siamese, Lao","Finnish","Lithuanian","Ukrainian, Ruthenian, Little Russian","Sub-Saharan Africa","Micronesian, Polynesian","Dravidian","Danish","Turkish","Celtic","Rumanian","Slovene","Other Malayan","Indonesian","Albanian","Amharic, Ethiopian, etc","Hawaiian","Tibetan","Other Balto-Slavic","Near East Arabic dialect","Other East/Southeast Asian","Icelandic","African, n.s","Hamitic","Burmese, Lisu, Lolo","Basque","Other Altaic","Romany, Gypsy","Other Persian dialects","Kurukh","Uralic","Caucasian, Georgian, Avar","Burushaski","English","N/A or blank"
"403",400,0,2000,800,200,0,0,0,0,0,0,0,200,0,0,0,600,0,200,0,0,200,0,0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"404",1600,0,1800,1000,400,0,0,0,400,0,0,200,400,400,0,0,600,0,400,200,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"405",200,600,1600,200,200,400,0,0,0,0,0,400,0,0,0,0,0,0,0,400,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0
"406",4000,600,12400,600,200,0,0,0,200,0,0,0,600,400,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"407",5400,400,10400,800,3000,0,0,0,200,0,0,0,0,0,0,0,1200,0,0,0,0,400,0,0,0,0,0,0,0,0,0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"408",1200,200,1600,600,200,400,0,0,0,0,0,0,0,0,400,600,0,0,0,600,200,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"409",4400,1200,9400,11600,13200,800,0,200,1000,0,800,1000,1000,1000,600,600,400,800,600,1600,2400,1600,0,0,7200,0,0,400,200,200,1000,3000,0,0,0,0,0,200,0,400,0,0,0,0,0,0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"410",30800,3400,6400,26000,13400,3200,1600,1000,600,0,1000,1600,1400,2400,6800,1800,1800,0,600,1200,3600,200,0,600,200,200,200,800,600,0,1200,1400,1200,0,800,0,0,200,0,0,0,0,0,0,0,600,0,0,0,0,0,0,0,0,0,400,0,0,0,0,0,0,0
"411",200,200,1600,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"412",1800,1400,2800,5400,2400,200,600,400,2400,0,200,0,0,0,400,0,400,0,0,400,0,0,0,0,0,600,200,200,0,0,200,1200,0,0,0,0,0,0,0,0,0,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"413",3800,1600,800,1600,600,400,0,0,0,0,600,0,0,1600,0,0,0,0,200,400,0,0,0,0,800,0,0,0,0,200,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"414",2000,2400,2000,3400,2200,0,600,0,0,0,0,0,200,0,0,0,1000,0,0,0,0,0,0,0,200,0,0,200,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"415",2400,1200,5400,5200,3000,600,0,0,600,0,0,1800,400,200,800,0,0,400,0,400,200,200,0,600,200,0,0,200,0,0,0,1400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"416",2800,1600,2000,200,0,0,0,0,600,0,0,200,400,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"417",600,200,1000,200,400,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"418",200,600,1000,800,400,0,0,0,200,0,0,200,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"419",0,0,600,400,400,0,0,0,200,0,0,0,0,0,200,0,0,0,800,0,400,0,0,0,400,0,0,0,0,0,0,400,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"420",800,200,800,4600,3000,0,0,0,400,0,0,800,600,0,0,600,0,0,1000,200,0,0,0,0,400,0,0,0,0,0,200,400,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"421",400,800,0,400,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"422",200,400,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,200,200,0,0,0,200,0,0,0,0,0,0,0,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"423",4000,1800,200,5200,1200,0,0,0,0,0,3000,0,600,0,400,200,0,0,0,0,0,0,0,400,0,600,0,0,400,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0
"424",3200,28400,800,14200,2600,600,0,0,200,400,20000,400,600,0,400,400,0,0,0,0,200,0,0,0,0,600,200,200,0,200,200,400,0,0,0,0,400,200,200,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"425",400,200,0,0,0,0,0,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"426",3000,2200,400,200,0,0,800,400,0,0,0,0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"427",1800,1400,600,200,0,0,400,0,0,0,200,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"428",2800,2000,400,0,0,0,400,0,400,0,0,0,200,400,0,200,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"429",1200,400,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"430",1200,400,200,0,0,0,0,0,400,200,0,0,0,0,0,0,200,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"431",200,200,800,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"432",200,600,800,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"433",1800,1400,600,0,0,0,0,400,200,0,0,0,200,600,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"434",200,0,400,0,0,0,0,0,200,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"435",200,200,400,0,0,0,0,0,0,0,0,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"436",2000,1800,600,0,0,0,0,0,0,0,200,800,0,600,0,400,0,0,0,0,0,0,0,0,0,0,0,0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"437",200,200,1600,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"438",800,400,19800,0,400,0,400,0,0,8600,0,0,400,0,0,0,800,1000,0,200,0,600,1400,0,200,0,0,0,400,200,0,0,0,0,0,400,0,0,0,0,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"439",5600,2600,1400,400,0,1000,400,0,400,200,0,0,400,800,0,400,0,0,0,0,0,0,0,0,200,400,0,0,400,0,0,0,200,0,0,0,200,0,0,200,0,200,0,0,0,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"440",4000,1200,1000,400,200,0,600,600,400,0,0,400,0,200,0,0,0,0,0,0,0,0,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"441",400,1400,800,200,0,0,200,200,0,0,0,0,400,0,0,800,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"442",400,800,600,200,0,0,600,0,0,0,0,0,200,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"443",2800,2000,1400,400,200,200,0,600,600,0,0,400,1200,0,0,200,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"444",1800,2000,400,200,0,0,0,0,0,200,0,0,400,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"445",4000,800,3200,200,600,0,0,0,0,0,0,1200,1600,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"446",7200,200,0,0,200,0,0,0,0,0,0,0,200,0,400,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"447",1400,200,0,0,0,0,0,0,0,0,0,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"448",3000,1000,0,0,0,0,0,0,0,0,0,0,200,0,0,200,0,0,0,0,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"449",3200,0,0,0,0,0,0,0,0,0,0,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"450",1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"451",800,1600,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"452",3200,9200,400,400,0,200,0,0,200,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"453",8400,0,1200,0,0,0,0,0,0,200,0,0,0,0,0,0,0,1400,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"454",58200,1000,6800,400,400,200,200,200,400,0,200,400,400,0,200,400,200,5600,0,200,0,200,0,200,0,0,600,0,200,0,0,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"455",232000,1600,7200,800,1400,600,200,600,200,0,200,600,400,400,0,800,0,1600,0,0,400,200,0,0,0,0,0,0,200,0,0,0,0,200,0,200,600,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"456",5600,0,600,0,0,400,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"457",92000,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"458",67800,0,200,200,0,0,0,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"459",3000,0,400,0,0,0,0,800,0,0,0,400,200,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"460",1800,400,200,200,0,800,0,0,0,0,0,0,0,0,0,0,800,0,0,0,0,400,0,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"461",77800,3600,4200,800,0,2600,2600,800,0,0,400,400,800,1800,0,800,1800,600,0,0,800,200,0,400,0,0,0,0,400,0,0,200,400,0,0,0,0,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"462",182600,600,1200,200,0,0,0,0,600,0,400,0,0,0,0,0,400,0,0,0,0,0,0,200,0,0,0,0,200,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"463",11400,1200,400,200,0,0,0,0,0,0,200,0,200,400,0,0,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"464",14000,600,1000,200,0,400,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"465",11800,0,400,400,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"466",164600,10600,9800,1800,3800,4000,3400,1400,1400,400,800,3400,2800,5400,600,1400,6200,1600,400,400,400,800,200,1800,0,800,200,200,600,0,0,200,2000,0,1000,0,200,200,0,0,400,0,0,0,0,0,0,0,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0
"467",1e+05,3600,17000,400,5600,1000,600,400,200,1600,0,0,1400,3000,0,1200,400,8200,200,600,0,200,0,200,0,0,0,0,0,0,0,200,200,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,200,0,0,0,0,0,0,0,0
"468",3400,400,200,0,0,0,0,0,0,0,200,0,0,0,0,0,0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"469",128000,4200,12400,1000,400,1800,1800,600,200,400,0,4800,2600,0,0,800,1400,4200,0,200,0,800,200,200,0,200,400,200,1000,0,0,0,400,0,400,200,0,0,400,0,0,200,0,0,0,400,0,400,600,0,0,0,0,0,0,0,0,0,0,200,0,0,0
"470",121800,0,3200,0,400,800,0,0,0,0,0,1000,200,200,0,0,0,0,200,200,200,400,0,200,0,200,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"471",31200,0,400,0,0,0,200,0,0,200,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"472",18400,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"473",19000,0,800,200,0,0,0,200,400,0,0,600,0,800,0,0,0,0,0,0,0,200,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"474",7600,0,400,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"475",3400,0,800,200,0,0,0,400,0,0,0,200,0,0,0,0,0,200,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"476",800,200,400,200,0,0,0,0,0,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"477",5000,600,200,600,0,0,200,400,0,5400,1000,0,0,0,0,400,200,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"478",2000,400,800,0,0,0,0,600,0,400,200,0,200,0,0,0,0,0,0,0,0,400,200,200,0,0,0,0,400,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"479",4200,600,1200,0,0,800,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,200,0,600,0,0,0,400,400,0,0,0,0,0,200,0,200,0,0,0,0,200,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"480",14400,1600,2200,400,400,600,0,800,1600,600,0,0,400,400,0,0,1600,0,0,0,400,0,400,800,0,0,800,0,0,0,0,0,0,1200,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,200,200,0,0,0,0,0,0,0,0,0,0,0,0
"481",1600,13000,2400,1000,800,400,0,0,0,0,200,0,600,0,0,0,0,0,0,0,0,0,0,200,0,0,200,0,400,0,0,200,0,0,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"482",1200,600,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"483",4600,2400,400,800,0,0,400,200,600,0,200,400,400,1000,0,200,1000,0,400,0,600,0,0,400,0,0,0,0,600,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"484",2800,200,1000,200,0,400,0,0,1000,200,200,0,200,400,0,600,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"485",13000,4200,3000,2000,800,800,2800,800,1200,200,0,3200,400,1600,0,2000,2600,200,0,0,400,600,200,2400,0,600,0,200,600,0,200,0,0,200,400,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,0,0,0,0,0,0
"486",11400,7200,7000,1600,800,1000,1800,600,1600,400,400,2000,2400,400,0,800,1800,200,0,200,200,400,200,400,200,0,400,0,200,0,0,400,800,400,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,400,400,0,0,0,0,0
"487",1000,400,0,0,0,0,0,0,0,0,0,200,200,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"488",200,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"489",2200,800,200,200,0,0,0,0,200,0,0,0,200,0,200,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"490",400,400,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"491",0,200,0,0,0,200,400,200,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"492",1800,600,1000,1000,200,0,3600,400,0,0,200,200,600,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,200,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0
"493",4600,800,600,400,0,0,1800,200,1000,0,0,200,0,0,200,0,0,200,0,0,0,0,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"494",1000,200,200,0,200,400,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"495",2400,0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"496",1000,400,1200,0,0,0,400,400,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"497",5600,2000,2600,1400,200,4800,6200,4400,0,0,0,600,200,1000,0,400,600,0,400,0,400,600,1600,1400,400,0,2000,200,800,400,200,0,1400,200,0,800,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"498",3600,1000,3800,1000,0,1600,3600,2800,600,0,200,1600,1000,200,0,400,1000,200,0,0,400,0,1000,200,0,0,200,0,0,400,0,0,0,0,0,200,0,0,0,400,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"499",6400,1400,4600,600,0,600,200,800,200,200,0,3800,600,0,0,600,600,200,200,0,0,0,200,0,0,0,400,0,200,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"500",1200,400,600,0,200,200,1400,200,0,0,0,0,200,0,200,0,400,200,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"501",1400,800,600,0,200,0,200,0,0,600,0,400,200,0,0,0,0,200,400,0,0,0,200,0,0,0,400,0,0,600,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"502",5800,200,1600,200,0,600,0,200,0,400,0,0,400,0,0,0,0,0,0,0,0,200,0,400,0,0,0,0,200,200,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"503",3600,200,1400,600,0,800,0,400,0,400,0,0,0,0,0,0,600,0,0,0,400,0,800,0,0,0,200,0,400,200,0,0,0,400,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"504",11800,0,1600,200,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,400,0,0,0,200,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
